Gene stable ID	Oryza glaberrima gene stable ID	%id. target Oryza glaberrima gene identical to query gene	%id. query gene identical to target Oryza glaberrima gene
Os04g0601800	ORGLA04G0206900	100	41.0714
Os04g0602000	ORGLA04G0207000	96.997	76.1792
Os04g0602100	ORGLA04G0207100	100	100
Os04g0602200	ORGLA04G0207200	99.7275	68.1564
Os04g0602300	ORGLA04G0207300	93.5961	68.5921
Os04g0602400	ORGLA04G0207400	83.7093	97.3761
Os04g0602500	ORGLA04G0207500	99.7854	99.7854
Os04g0602600	ORGLA04G0207600	99.6269	99.6269
Os04g0602700	ORGLA04G0207700	99.7126	99.7126
Os04g0602800	ORGLA04G0207800	99.6753	99.6753
Os04g0603000	ORGLA04G0208000	92.9204	96.9231
Os04g0603200	ORGLA04G0208100	98.4802	88.2834
Os04g0603400	ORGLA04G0208200	100	100
Os04g0603800	ORGLA04G0208300	97.561	71.8563
Os04g0604000	ORGLA04G0208400	99.5772	99.5772
Os04g0604200	ORGLA04G0208500	99.3174	99.3174
Os04g0604300	ORGLA04G0208600	100	98.9399
Os04g0604500	ORGLA04G0208700	98.8439	98.8439
Os04g0604600	ORGLA04G0208800	0	0
Os04g0604800	ORGLA04G0208900	87.415	98.0916
Os04g0604900	ORGLA04G0209000	96.5732	96.875
Os04g0605100	ORGLA04G0209200	99.6764	99.6764
Os04g0605200	ORGLA04G0209300	96.7568	96.2366
Os04g0605300	ORGLA04G0209400	99.7159	99.7159
Os04g0605500	ORGLA04G0209500	99.1728	99.264
Os04g0605900	ORGLA04G0209700	100	100
Os04g0606000	ORGLA04G0209900	94.6352	94.0299
Os04g0606200	ORGLA04G0210000	100	100
Os04g0606400	ORGLA04G0210100	99.6504	99.6504
Os04g0606500	ORGLA04G0210300	99.7925	99.7925
Os04g0606700	ORGLA04G0210500	100	100
Os04g0606800	ORGLA04G0210600	99.6403	99.6403
Os04g0606900	ORGLA04G0210700	98.9796	98.9796
Os04g0607000	ORGLA04G0210800	99.5434	99.5434
Os04g0607100	ORGLA04G0210900	100	54.4503
Os04g0607150	ORGLA04G0211000	99.726	86.6667
Os04g0607400	ORGLA01G0166500	66.5635	65.7492
Os04g0607500	ORGLA04G0211200	99.4565	99.4565
Os04g0607600	ORGLA04G0211300	99.2	99.2
Os04g0608100	ORGLA04G0211400	99.5349	99.5349
Os04g0608300	ORGLA04G0211500	100	100
Os04g0608400	ORGLA04G0211600	87.9545	90
Os04g0608500	ORGLA04G0211700	99.3506	30.3873
Os04g0608600	ORGLA11G0064200	8.0402	9.46746
Os04g0608800	ORGLA04G0211900	99.6479	98.6063
Os04g0608900	ORGLA04G0212000	100	100
Os04g0609100	ORGLA04G0212100	81.1151	62.901
Os04g0609200	ORGLA04G0212200	92.1569	19.2229
Os04g0609300	ORGLA04G0212300	99.7854	99.7854
Os04g0609500	ORGLA04G0212400	98.6871	97.619
Os04g0609600	ORGLA04G0212500	100	100
Os04g0609700	ORGLA04G0212600	74.5742	97.7671
Os04g0609700	ORGLA04G0218900	22.5061	31.5162
Os04g0609900	ORGLA04G0219000	88.9237	80.5109
Os04g0610000	ORGLA04G0219100	95.3064	77.4364
Os04g0610200	ORGLA04G0219300	95.9223	99.1968
Os04g0610400	ORGLA04G0219400	99.5496	99.5496
Os04g0610500	ORGLA04G0219500	91.4706	91.4706
Os04g0610600	ORGLA04G0219600	94.5256	96.2825
Os04g0610700	ORGLA04G0219700	99.8847	99.8847
Os04g0610800	ORGLA04G0219800	100	77.6942
Os04g0610900	ORGLA04G0219900	99.4859	99.4859
Os04g0611200	ORGLA04G0220000	95.881	95.4442
Os04g0611300	ORGLA04G0220100	100	100
Os04g0611400	ORGLA04G0220200	100	100
Os04g0611500	ORGLA04G0220300	99.6269	60.5442
Os04g0611800	ORGLA04G0220500	99.0741	99.0741
Os04g0612000	ORGLA04G0220600	82.906	95.2314
Os04g0612500	ORGLA04G0220700	73.0337	32.1782
Os04g0612600	ORGLA04G0220900	99.6516	99.6516
Os04g0612700	ORGLA04G0221000	96.5699	97.6
Os04g0612800	ORGLA04G0221100	98.8506	98.8506
Os04g0612900	ORGLA04G0221200	100	100
Os04g0613000	ORGLA04G0221300	97.8022	97.8022
Os04g0613200	ORGLA04G0221400	99.4	99.4
Os04g0613300	ORGLA04G0221500	88.2562	86.7133
Os04g0613400	ORGLA04G0221600	99.6933	95.3079
Os04g0613600	ORGLA04G0221800	98.1366	98.1366
Os04g0613700	ORGLA04G0221900	100	44.332
Os04g0613800	ORGLA04G0222000	99.7462	99.7462
Os04g0613900	ORGLA04G0222100	99.8736	99.8736
Os04g0614000	ORGLA04G0222200	100	100
Os04g0614100	ORGLA04G0222300	98.8764	98.8764
Os04g0614300	ORGLA04G0222500	50.495	40.3162
Os04g0614500	ORGLA04G0222600	99.7988	99.7988
Os04g0614600	ORGLA04G0222700	99.6124	99.6124
Os04g0614650	ORGLA04G0222800	96.7384	82.7105
Os04g0615000	ORGLA04G0222900	99.4845	98.4694
Os04g0615100	ORGLA04G0223000	100	100
Os04g0615200	ORGLA04G0223100	93.6709	98.6667
Os04g0615500	ORGLA04G0223300	99.5283	99.5283
Os04g0615700	ORGLA04G0223500	98.4526	98.5479
Os04g0615900	ORGLA04G0223700	99.5614	73.3836
Os04g0616000	ORGLA04G0223800	99.359	99.359
Os04g0616100	ORGLA04G0223900	97.1963	65.2038
Os04g0616200	ORGLA04G0224000	99.6951	35.1991
Os04g0616400	ORGLA04G0224200	79.4207	84.4408
Os04g0616500	ORGLA04G0224300	96.2891	97.7205
Os04g0616600	ORGLA04G0224400	90.6367	25.5274
Os04g0616700	ORGLA04G0224500	84.9315	99.2
Os04g0616900	ORGLA04G0224700	95.202	94.7236
Os04g0617050	ORGLA04G0224800	99.2806	54.7619
Os04g0617600	ORGLA04G0224900	99.6809	99.6809
Os04g0617700	ORGLA04G0225000	100	25.4167
Os04g0617800	ORGLA04G0225100	100	100
Os04g0618050	ORGLA04G0225300	99.449	99.449
Os04g0618200	ORGLA04G0225400	99.7442	99.7442
Os04g0618400	ORGLA04G0225600	96.4706	96.4706
Os04g0618500	ORGLA04G0225700	100	100
Os04g0618600	ORGLA04G0225800	100	100
Os04g0618700	ORGLA04G0225900	90.279	90.3553
Os04g0618950	ORGLA04G0226000	94.1003	94.6588
Os04g0619300	ORGLA04G0226300	95.5882	100
Os04g0619400	ORGLA04G0226400	99.7312	98.9333
Os04g0619500	ORGLA04G0226500	99.6904	98.773
Os04g0619600	ORGLA04G0226600	99.5261	99.5261
Os04g0619700	ORGLA04G0226700	98.5916	99.6441
Os04g0619800	ORGLA04G0226800	99.3007	76.3441
Os04g0619900	ORGLA04G0226900	35.3276	46.0967
Os04g0620000	ORGLA04G0227000	98.5864	98.5258
Os04g0620200	ORGLA04G0227100	97.5564	95.0549
Os04g0620400	ORGLA04G0227200	99.3949	84.6649
Os04g0620600	ORGLA04G0227300	96.7391	97.8022
Os04g0620700	ORGLA04G0227400	97.0297	97.5818
Os04g0620800	ORGLA04G0227500	50.5556	89.2157
Os04g0622000	ORGLA04G0227800	76.4535	76.6764
Os04g0623066	ORGLA04G0227700	26.4414	12.8131
Os04g0623100	ORGLA04G0228000	99.3421	99.5604
Os04g0623200	ORGLA04G0228100	98.6301	97.2973
Os04g0623300	ORGLA04G0228200	100	100
Os04g0623400	ORGLA04G0228300	99.2908	99.2908
Os04g0623500	ORGLA04G0228400	99.7275	99.7275
Os04g0623700	ORGLA04G0228600	97.7273	97.7273
Os04g0623800	ORGLA04G0228700	99.7549	99.2683
Os04g0624000	ORGLA04G0228800	99.1597	99.1597
Os04g0624400	ORGLA04G0229000	53.5211	19.7917
Os04g0624450	ORGLA04G0229000	81.2183	27.7778
Os04g0624500	ORGLA04G0229000	76.3158	75.5208
Os04g0624600	ORGLA04G0229100	99.5888	99.5888
Os04g0624800	ORGLA04G0229300	99.4681	99.4681
Os04g0625000	ORGLA04G0229500	99.8563	99.8563
Os04g0625100	ORGLA04G0229600	99.5215	99.5215
Os04g0625200	ORGLA04G0229700	99.3151	99.3151
Os04g0625300	ORGLA04G0229800	98.2456	12.8489
Os04g0625350	ORGLA04G0229800	89.7321	7.68642
Os04g0625500	ORGLA04G0229900	97.6	97.861
Os04g0625500	ORGLA04G0230000	45.8667	46.9945
Os04g0625500	ORGLA04G0230100	0	0
Os04g0625800	ORGLA04G0230200	100	99.7653
Os04g0625900	ORGLA04G0230300	99.3363	99.117
Os04g0626000	ORGLA04G0230400	98.7923	98.7923
Os04g0626100	ORGLA04G0230500	99.5169	99.5169
Os04g0626400	ORGLA04G0230600	100	100
Os04g0626600	ORGLA04G0230900	1.06762	1.21951
Os04g0626700	ORGLA04G0230900	2.07254	1.62602
Os04g0626900	ORGLA04G0231100	99.4755	99.4755
Os04g0627000	ORGLA04G0231200	99.1468	74.2967
Os04g0627200	ORGLA04G0231300	97.7679	69.968
Os04g0627300	ORGLA04G0231400	100	100
Os04g0628000	ORGLA04G0231800	100	100
Os04g0628100	ORGLA05G0192000	91.0714	99.1667
Os04g0628200	ORGLA04G0232000	99.1055	99.1055
Os04g0628300	ORGLA04G0232200	99.5496	99.5496
Os04g0628400	ORGLA04G0232300	99.8767	99.8767
Os04g0628600	ORGLA04G0232400	99.5864	99.5864
Os04g0628900	ORGLA04G0232500	99.2424	99.2424
Os04g0629000	ORGLA04G0232600	85.9532	88.6207
Os04g0629100	ORGLA04G0232700	98.659	99.6132
Os04g0629200	ORGLA04G0232800	99.3939	99.3939
Os04g0629300	ORGLA04G0232900	99.2388	99.2388
Os04g0629400	ORGLA04G0233000	58.9372	98.3871
Os04g0629500	ORGLA04G0233100	100	100
Os04g0629600	ORGLA12G0143800	33.7461	91.5966
Os04g0629700	ORGLA04G0233200	99.6305	99.508
Os04g0630000	ORGLA04G0233300	99.6558	69.1756
Os04g0630100	ORGLA04G0233400	73.2087	67.9191
Os04g0630300	ORGLA04G0233500	99.422	99.422
Os04g0630400	ORGLA04G0233600	99.422	99.422
Os04g0630500	ORGLA04G0212700	47.644	100
Os04g0630600	ORGLA04G0213000	80.112	83.1395
Os04g0630900	ORGLA04G0213100	63.5294	84.375
Os04g0631000	ORGLA04G0213300	95.5357	95.2522
Os04g0631200	ORGLA04G0213500	95.1219	95.1219
Os04g0631600	ORGLA04G0213700	99.3135	98.861
Os04g0631800	ORGLA04G0213800	98.8998	99.508
Os04g0632400	ORGLA04G0214000	100	100
Os04g0632500	ORGLA04G0213900	98.9024	98.9024
Os04g0633800	ORGLA04G0214300	99.0244	99.2665
Os04g0633900	ORGLA04G0214400	99.2806	99.2806
Os04g0634000	ORGLA09G0150300	0	0
Os04g0634000	ORGLA09G0150700	34.5079	36.6925
Os04g0634400	ORGLA04G0214600	99.6159	99.3614
Os04g0634700	ORGLA04G0214800	100	100
Os04g0634800	ORGLA04G0214900	100	100
Os04g0634900	ORGLA04G0215000	96.6667	96.6667
Os04g0635000	ORGLA04G0215100	98.9691	98.9691
Os04g0635100	ORGLA04G0215200	100	100
Os04g0635100	ORGLA04G0215300	100	100
Os04g0635500	ORGLA04G0215500	100	100
Os04g0635700	ORGLA04G0215700	100	100
Os04g0635800	ORGLA04G0215800	98.4848	97.99
Os04g0635900	ORGLA04G0215900	99.5745	98.4572
Os04g0636000	ORGLA04G0216000	99.0237	99.0237
Os04g0636100	ORGLA04G0216100	99.8201	99.8201
Os04g0636200	ORGLA04G0216200	98.6547	98.8764
Os04g0636300	ORGLA04G0216300	74.8691	32.3529
Os04g0636400	ORGLA04G0216400	99.6721	99.6721
Os04g0636500	ORGLA04G0216500	99.5342	99.5342
Os04g0636600	ORGLA04G0216600	94.3089	55.7692
Os04g0636700	ORGLA04G0216700	99.2424	99.2424
Os04g0636800	ORGLA04G0216800	99.1304	87.0229
Os04g0636900	ORGLA04G0216900	99.4175	99.4175
Os04g0637000	ORGLA04G0217100	93.199	100
Os04g0637300	ORGLA04G0217200	98.4962	96.3235
Os04g0637400	ORGLA04G0217300	99.8214	80.6638
Os04g0637500	ORGLA04G0217400	99.7455	99.7455
Os04g0638100	ORGLA04G0217600	99.5496	99.5496
Os04g0638401	ORGLA04G0217700	77.9141	90.7143
Os04g0638600	ORGLA04G0217800	100	100
Os04g0638700	ORGLA04G0217900	99.3711	99.3711
Os04g0638800	ORGLA04G0218000	99.6678	99.6678
Os04g0639000	ORGLA04G0218100	98.3607	98.3607
Os04g0639100	ORGLA04G0218200	84.375	65.8537
Os04g0639200	ORGLA04G0218300	98.4536	98.4536
Os04g0639300	ORGLA04G0218400	100	53.2308
Os04g0640200	ORGLA04G0218700	81.8182	65.3226
Os04g0640300	ORGLA04G0218800	56.1514	95.1872
Os04g0641200	ORGLA04G0233700	96.8074	96.8074
Os04g0641300	ORGLA04G0233800	99.0971	99.0971
Os04g0641400	ORGLA04G0233900	87.8049	98.4375
Os04g0641700	ORGLA04G0234000	99.0385	99.0385
Os04g0642000	ORGLA04G0234100	99.5098	47.915
Os04g0642100	ORGLA04G0234200	100	100
Os04g0644300	ORGLA04G0234400	99.4286	31.016
Os04g0644400	ORGLA04G0234500	66.4835	41.7241
Os04g0644600	ORGLA04G0234700	99.7449	99.7449
Os04g0644675	ORGLA04G0234800	81.9209	51.1765
Os04g0644700	ORGLA04G0234900	99.3266	99.3266
Os04g0644800	ORGLA04G0235000	100	13.2426
Os04g0645100	ORGLA04G0235200	99.5349	99.5349
Os04g0645200	ORGLA04G0235300	100	100
Os04g0645500	ORGLA04G0235400	99.1936	99.1936
Os04g0645600	ORGLA04G0235500	100	100
Os04g0646000	ORGLA01G0316600	73.8372	49.7065
Os04g0646050	ORGLA01G0316600	81.4815	25.8317
Os04g0647300	ORGLA04G0236200	76.3113	80.2491
Os04g0647425	ORGLA04G0236300	36.6569	66.1376
Os04g0647800	ORGLA04G0236700	99.811	99.811
Os04g0647900	ORGLA04G0236800	92.7007	90.3455
Os04g0648200	ORGLA04G0236900	97.2912	52.8186
Os04g0648500	ORGLA04G0237200	97.4265	97.786
Os04g0648600	ORGLA04G0237300	99.6255	99.6255
Os04g0648700	ORGLA04G0237400	98.7692	99.3808
Os04g0648800	ORGLA04G0237500	99.7001	99.7001
Os04g0648900	ORGLA04G0237600	97.8541	100
Os04g0649000	ORGLA04G0237700	96.6292	100
Os04g0649100	ORGLA04G0237800	99.7826	99.7826
Os04g0649200	ORGLA04G0237900	98.59	99.2358
Os04g0649400	ORGLA04G0238000	100	100
Os04g0649500	ORGLA04G0238100	100	100
Os04g0649600	ORGLA04G0238200	97.9381	97.9381
Os04g0649700	ORGLA04G0238300	99.1549	99.0155
Os04g0649900	ORGLA04G0238500	100	100
Os04g0650200	ORGLA04G0238700	99.7183	99.7183
Os04g0650366	ORGLA04G0238800	61.9469	62.7803
Os04g0650416	ORGLA06G0101700	46.7532	32.4324
Os04g0650500	ORGLA04G0239000	99.3174	99.3174
Os04g0650600	ORGLA04G0239100	100	100
Os04g0650700	ORGLA04G0239200	99.6997	99.6997
Os04g0650800	ORGLA04G0239300	99.8369	99.8369
Os04g0650900	ORGLA04G0239400	99.2188	15.9548
Os04g0651000	ORGLA04G0239500	100	100
Os04g0651600	ORGLA04G0239700	0	0
Os04g0652400	ORGLA04G0239800	99.8487	99.8487
Os04g0652500	ORGLA04G0239900	95.3216	91.2313
Os04g0652600	ORGLA04G0240000	99.4526	99.4526
Os04g0652700	ORGLA04G0240100	99.3103	99.3103
Os04g0652900	ORGLA04G0240200	97.1311	96.3415
Os04g0653000	ORGLA04G0240300	91.6667	97.0588
Os04g0653100	ORGLA04G0240400	66.7752	97.1564
Os04g0653200	ORGLA04G0240500	100	100
Os04g0653300	ORGLA04G0240600	99.4083	99.4083
Os04g0653400	ORGLA04G0240700	91.7986	99.3769
Os04g0653600	ORGLA04G0240800	99.798	99.1968
Os04g0654400	ORGLA04G0241100	99.4845	98.9744
Os04g0654600	ORGLA04G0241400	99.2327	98.7277
Os04g0654700	ORGLA04G0241500	100	100
Os04g0654800	ORGLA04G0241600	93.2735	97.9976
Os04g0655000	ORGLA04G0241700	99.8773	99.8773
Os04g0655300	ORGLA04G0241900	99.2701	94.8837
Os04g0655400	ORGLA04G0242000	100	43.8515
Os04g0655600	ORGLA04G0242200	99.3068	99.3068
Os04g0655700	ORGLA04G0242300	77.1242	84.8921
Os04g0656100	ORGLA04G0242400	100	100
Os04g0656500	ORGLA04G0242500	99.0385	99.0385
Os04g0656800	ORGLA04G0242600	99.6988	98.2196
Os04g0657000	ORGLA04G0242800	29.7619	87.7193
Os04g0657100	ORGLA04G0242900	90.3061	90.3061
Os04g0657500	ORGLA04G0243100	100	100
Os04g0657600	ORGLA04G0243200	97.9221	97.9221
Os04g0658000	ORGLA04G0243400	99.4186	99.4186
Os04g0658100	ORGLA04G0243500	99.2991	99.2991
Os04g0658200	ORGLA04G0243600	93.4783	93.4783
Os04g0658300	ORGLA04G0243700	99.5465	99.5465
Os04g0658400	ORGLA04G0243800	93.3333	74.5424
Os04g0658600	ORGLA04G0243900	99.4545	97.8533
Os04g0658700	ORGLA04G0244000	99.2771	99.2771
Os04g0658800	ORGLA04G0244100	98.8764	98.8764
Os04g0659000	ORGLA04G0244200	100	100
Os04g0659100	ORGLA04G0244300	100	100
Os04g0659150	ORGLA04G0244400	3.8674	1.20275
Os04g0659300	ORGLA04G0244500	100	100
Os04g0659400	ORGLA04G0244600	96.25	96.4912
Os04g0659500	ORGLA04G0244700	100	100
Os04g0659800	ORGLA04G0244900	83.1793	96.1538
Os04g0659900	ORGLA04G0245000	67.4603	44.9735
Os04g0660000	ORGLA04G0245100	100	100
Os04g0660100	ORGLA04G0245200	97.5247	96.0976
Os04g0660200	ORGLA04G0245300	94.4109	99.3641
Os04g0660400	ORGLA04G0245500	99.7118	99.7118
Os04g0660500	ORGLA04G0245600	100	100
Os04g0660900	ORGLA04G0245800	99.8415	99.8415
Os04g0661100	ORGLA04G0245900	97.4194	99.3421
Os04g0661200	ORGLA04G0246000	99.7753	99.7753
Os04g0661300	ORGLA04G0246100	100	100
Os04g0661600	ORGLA04G0246300	99.7561	61.9697
Os04g0661700	ORGLA04G0246400	98.4177	98.4177
Os04g0661800	ORGLA04G0246500	100	100
Os04g0661900	ORGLA04G0246600	95.2941	52.2581
Os04g0662100	ORGLA04G0246800	32.3077	23.0769
Os04g0662200	ORGLA04G0246900	100	100
Os04g0662400	ORGLA04G0247000	99.3464	98.0645
Os04g0662600	ORGLA04G0247100	66.9951	72.1485
Os04g0662700	ORGLA04G0247200	39.7222	53.1599
Os04g0662800	ORGLA04G0247300	99.8178	99.8178
Os04g0662900	ORGLA04G0247400	99.5536	99.5536
Os04g0663100	ORGLA04G0247500	98.8802	98.8802
Os04g0663200	ORGLA04G0247600	99.7455	83.5821
Os04g0663300	ORGLA05G0117900	100	100
Os04g0663500	ORGLA04G0247800	66.3102	70.8571
Os04g0663600	ORGLA04G0247900	96.8858	96.8858
Os04g0663700	ORGLA04G0248000	99.4403	99.4403
Os04g0663800	ORGLA04G0248100	100	32
Os04g0664300	ORGLA04G0248500	77.8846	77.8846
Os04g0664400	ORGLA04G0248600	100	96.3351
Os04g0664600	ORGLA04G0248800	98.8864	98.8864
Os04g0664800	ORGLA04G0248900	98.4899	98.4899
Os04g0664900	ORGLA04G0249000	78.098	52.4178
Os04g0665000	ORGLA04G0249100	69.3878	80
Os04g0665200	ORGLA04G0249200	86.8812	96.6942
Os04g0665400	ORGLA04G0249400	99.5025	99.5025
Os04g0665500	ORGLA04G0249500	97.416	96.4194
Os04g0665600	ORGLA04G0249600	100	100
Os04g0665666	ORGLA04G0249700	70.6587	86.7647
Os04g0665700	ORGLA04G0249800	97.7346	97.7346
Os04g0665800	ORGLA04G0249900	100	100
Os04g0665900	ORGLA04G0250000	95.5128	100
Os04g0666800	ORGLA04G0250600	99.4083	99.4083
Os04g0666900	ORGLA04G0250700	99.3344	95.6731
Os04g0667000	ORGLA04G0250800	70.0637	70.0637
Os04g0667100	ORGLA04G0250900	97.6744	97.6744
Os04g0667200	ORGLA04G0251000	98.773	98.773
Os04g0667400	ORGLA04G0251200	99.6997	99.6997
Os04g0667500	ORGLA04G0251300	81.5217	31.1203
Os04g0667600	ORGLA04G0251400	93.9655	77.8571
Os04g0667700	ORGLA04G0251500	98.4615	39.5062
Os04g0667800	ORGLA04G0251600	99.3243	98.6577
Os04g0667900	ORGLA04G0251700	99.2754	99.2754
Os04g0668000	ORGLA04G0251800	99.0566	58.0111
Os04g0668600	ORGLA04G0252200	100	100
Os04g0668700	ORGLA04G0252300	99.5041	99.5041
Os04g0668800	ORGLA04G0252400	100	100
Os04g0668900	ORGLA04G0252500	99.7024	99.7024
Os04g0669100	ORGLA04G0252600	100	100
Os04g0669200	ORGLA04G0252700	86.8421	86.8421
Os04g0669300	ORGLA04G0252800	99.8155	99.8155
Os04g0669475	ORGLA04G0252900	94.7598	66.3609
Os04g0669500	ORGLA04G0253000	99.2481	99.2481
Os04g0669600	ORGLA04G0253100	99.1489	99.1489
Os04g0669700	ORGLA04G0253200	84.6154	35.0598
Os04g0669800	ORGLA04G0253300	99.7674	99.7674
Os04g0669900	ORGLA04G0253400	99.5249	98.1265
Os04g0670000	ORGLA04G0253500	100	100
Os04g0670200	ORGLA04G0253700	94.5122	99.7854
Os04g0670400	ORGLA04G0253800	86.017	50.2475
Os04g0670500	ORGLA04G0253900	99.7959	98.7879
Os04g0670600	ORGLA04G0254100	99.5575	97.1922
Os04g0670700	ORGLA04G0254000	100	33.121
Os04g0670800	ORGLA04G0254200	99.7821	99.7821
Os04g0670900	ORGLA04G0254300	82.8205	97.8788
Os04g0671100	ORGLA04G0254400	100	48.0702
Os04g0671200	ORGLA04G0254500	99.7947	99.7947
Os04g0671300	ORGLA04G0254600	99.187	99.187
Os04g0671700	ORGLA04G0254700	100	100
Os04g0671800	ORGLA04G0254800	99.1561	99.1561
Os04g0671900	ORGLA04G0254900	99.8778	98.3153
Os04g0672200	ORGLA04G0255200	87.0699	90.2703
Os04g0672300	ORGLA04G0255300	100	100
Os04g0672700	ORGLA04G0255400	97.3574	97.3574
Os04g0672800	ORGLA04G0255500	98.8142	98.8142
Os04g0672900	ORGLA04G0255600	97.9911	97.7728
Os04g0673000	ORGLA04G0255700	99.0415	99.0415
Os04g0673300	ORGLA04G0255800	100	100
Os04g0673400	ORGLA04G0255900	94.3894	73.7113
Os04g0673700	ORGLA04G0256000	100	100
Os04g0673800	ORGLA04G0256100	99.4444	99.4444
Os04g0674000	ORGLA04G0256200	97.8193	97.8193
Os04g0674100	ORGLA04G0256300	100	100
Os04g0674200	ORGLA04G0256400	99.5595	99.5595
Os04g0674300	ORGLA04G0256500	99.6466	99.6466
Os04g0674350	ORGLA04G0256600	83.6735	86.3158
Os04g0674450	ORGLA04G0256800	88.6288	98.8806
Os04g0674500	ORGLA04G0256900	100	100
Os04g0674600	ORGLA04G0257000	99.5627	99.4178
Os04g0674700	ORGLA04G0257100	99.8208	99.8208
Os04g0674800	ORGLA03G0402900	99.68	99.68
Os04g0674800	ORGLA04G0257200	99.68	99.68
Os04g0675000	ORGLA04G0257300	58.7824	99.3255
Os04g0675101	ORGLA04G0257400	98.9856	49.4301
Os04g0675200	ORGLA04G0257400	99.3119	27.4166
Os04g0675300	ORGLA04G0257400	99.322	6.18404
Os04g0675400	ORGLA03G0404800	100	100
Os04g0675400	ORGLA04G0257500	100	100
Os04g0675500	ORGLA03G0404900	93.7587	96.4337
Os04g0675500	ORGLA04G0257600	100	100
Os04g0675600	ORGLA03G0405000	100	48.1618
Os04g0675600	ORGLA04G0257700	100	48.5185
Os04g0675700	ORGLA03G0405100	96.1538	97.6562
Os04g0675700	ORGLA04G0257800	96.1538	97.6562
Os04g0675800	ORGLA03G0405300	66.0411	52.937
Os04g0675800	ORGLA04G0257900	66.0411	52.937
Os04g0676100	ORGLA03G0405400	100	100
Os04g0676200	ORGLA03G0405500	99.7506	77.5194
Os04g0676200	ORGLA04G0258100	99.7506	77.5194
Os04g0676300	ORGLA03G0402400	90.4051	47.7477
Os04g0676600	ORGLA04G0258500	98.6143	98.6143
Os04g0676650	ORGLA03G0402000	78.9954	73.774
Os04g0676700	ORGLA04G0258700	92.2111	81.7372
Os04g0677000	ORGLA04G0259000	86.6848	97.5535
Os04g0677033	ORGLA04G0259100	69.1824	94.0171
Os04g0677066	ORGLA04G0259200	95.1654	95.6522
Os04g0677100	ORGLA04G0259300	64.7295	68.2875
Os04g0677200	ORGLA04G0259400	99.0847	81.0861
Os04g0677300	ORGLA04G0259500	100	100
Os04g0677400	ORGLA04G0259600	99.7211	99.7211
Os04g0677500	ORGLA04G0259700	100	100
Os04g0677600	ORGLA04G0259800	98.995	98.995
Os04g0677700	ORGLA04G0259900	99.8876	94.7761
Os04g0677800	ORGLA04G0260000	99.7067	99.7067
Os04g0678300	ORGLA04G0260200	99.5116	99.8774
Os04g0678400	ORGLA04G0260300	99.5146	99.5146
Os04g0678700	ORGLA04G0260400	99.7416	99.7416
Os04g0678800	ORGLA04G0260500	99.2366	99.2366
Os04g0679000	ORGLA04G0260600	99.2188	70.6865
Os04g0679050	ORGLA04G0260700	94.7939	81.6822
Os04g0679100	ORGLA04G0260800	89.701	90
Os04g0679200	ORGLA04G0260900	94.6835	100
Os04g0679400	ORGLA04G0261100	100	100
Os04g0679600	ORGLA04G0261200	44.802	46.1735
Os04g0679800	ORGLA04G0261300	82.8026	52.4194
Os04g0679900	ORGLA04G0261400	99.5392	99.5392
Os04g0680000	ORGLA04G0261600	99.7783	99.7783
Os04g0680300	ORGLA04G0261800	100	100
Os04g0680400	ORGLA04G0261900	94.6203	58.9744
Os04g0680550	ORGLA04G0262000	77.7108	68.435
Os04g0680700	ORGLA04G0262100	98.1891	52.9859
Os04g0680800	ORGLA04G0262200	99.3865	53.202
Os04g0681400	ORGLA04G0262300	99.7187	99.7187
Os04g0681400	ORGLA10G0167700	95.3587	98.4035
Os04g0681500	ORGLA10G0166000	63.4615	92.7711
Os04g0681600	ORGLA04G0262600	99.4374	99.4374
Os04g0681900	ORGLA04G0262900	99.4048	100
Os04g0682000	ORGLA04G0263000	99.3724	99.5807
Os04g0682050	ORGLA04G0263100	95.0758	94.3609
Os04g0682100	ORGLA04G0263200	99.3103	99.3103
Os04g0682300	ORGLA04G0263300	100	100
Os04g0682400	ORGLA04G0263400	96.627	96.2451
Os04g0682500	ORGLA04G0263500	99.7753	99.7753
Os04g0682800	ORGLA04G0263600	99.5667	99.5667
Os04g0682900	ORGLA04G0263700	93.248	98.524
Os04g0683100	ORGLA04G0263800	100	100
Os04g0683400	ORGLA04G0263900	99.2	99.2
Os04g0683500	ORGLA04G0264000	96.7655	87.7751
Os04g0683600	ORGLA04G0264100	99.5227	62.3318
Os04g0683700	ORGLA04G0264200	99.807	99.807
Os04g0683800	ORGLA04G0264300	99.6044	99.6044
Os04g0683900	ORGLA04G0264500	100	100
Os04g0684100	ORGLA04G0264600	82.8125	100
Os04g0684200	ORGLA04G0264800	99.1379	23.2794
Os04g0684500	ORGLA04G0265100	99.778	99.4469
Os04g0684600	ORGLA04G0265200	92.5926	92.5926
Os04g0684800	ORGLA04G0265300	83.4437	85.1351
Os04g0684900	ORGLA04G0265400	98.7842	98.7842
Os04g0685000	ORGLA04G0265500	94.7154	95.4918
Os04g0685100	ORGLA04G0265600	99.3939	99.0937
Os04g0685200	ORGLA04G0265700	89.697	60.2851
Os04g0685300	ORGLA04G0265800	99.5122	99.5122
Os04g0685400	ORGLA04G0265900	100	100
Os04g0685500	ORGLA04G0266000	68.8192	71.3193
Os04g0685600	ORGLA04G0266100	99.8423	99.8423
Os04g0685800	ORGLA04G0266200	98.8372	75.2212
Os04g0685900	ORGLA04G0266300	99.1471	98.831
